date,group,sensor,frame,frame_index,group_frame_count,mean_exponent,group_median_mean_exponent,group_mad_mean_exponent,fraction_exp_ge4,fraction_exp_ge8,fraction_exp_eq15,max_exponent,index_path,pack_path,abs_mean,abs_p99,abs_max
20260615,group_008,dpct高位机,1781504692_493189739.bin,0,50,2.822338104248047,0.016937255859375,2.09808349609375e-05,0.26929473876953125,0.18775177001953125,0.037601470947265625,15,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames.binpack,1175.713623046875,27203.287109375,46304.1953125
20260615,group_008,dpct高位机,1781504692_593239305.bin,1,50,2.9415626525878906,0.016937255859375,2.09808349609375e-05,0.27801513671875,0.19588470458984375,0.039951324462890625,15,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames.binpack,1307.298095703125,28688.919921875,46323.984375
20260615,group_008,dpct高位机,1781504692_693269638.bin,2,50,2.707599639892578,0.016937255859375,2.09808349609375e-05,0.2562217712402344,0.1800079345703125,0.037628173828125,15,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames.binpack,1191.8121337890625,27665.0546875,46292.890625
20260615,group_008,dpct高位机,1781504692_793700907.bin,3,50,2.8222885131835938,0.016937255859375,2.09808349609375e-05,0.268035888671875,0.18770599365234375,0.037014007568359375,15,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames.binpack,1257.0103759765625,28650.689453125,46338.12109375
20260615,group_008,dpct高位机,1781504692_893296225.bin,4,50,1.7729263305664062,0.016937255859375,2.09808349609375e-05,0.16895675659179688,0.117706298828125,0.023983001708984375,15,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_008/dpct高位机/Bin/frames.binpack,723.083251953125,20273.4453125,46338.12109375
20260615,group_009,dpct高位机,1781504743_446761056.bin,0,50,2.11810302734375,0.016937255859375,4.1961669921875e-05,0.2027435302734375,0.140045166015625,0.02832794189453125,15,/mnt/ssd/Huawei/20260615/data_collection/group_009/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_009/dpct高位机/Bin/frames.binpack,862.7536010742188,22534.310546875,46163.1015625
20260615,group_010,dpct高位机,1781504798_616942212.bin,28,49,2.350452423095703,0.017047882080078125,9.1552734375e-05,0.225128173828125,0.15610504150390625,0.030452728271484375,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,983.4981689453125,24858.234375,46338.12109375
20260615,group_010,dpct高位机,1781504798_717638956.bin,29,49,2.8153038024902344,0.017047882080078125,9.1552734375e-05,0.267852783203125,0.18716049194335938,0.03826141357421875,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1185.40087890625,27129.0390625,46323.984375
20260615,group_010,dpct高位机,1781504798_817790700.bin,30,49,2.8209228515625,0.017047882080078125,9.1552734375e-05,0.26735687255859375,0.1878814697265625,0.036960601806640625,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1260.56298828125,28569.408203125,46332.46484375
20260615,group_010,dpct高位机,1781504798_922801567.bin,31,49,2.710193634033203,0.017047882080078125,9.1552734375e-05,0.2591705322265625,0.18054580688476562,0.035614013671875,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1142.045654296875,27076.7890625,45803.9296875
20260615,group_010,dpct高位机,1781504799_022490998.bin,32,49,2.8299407958984375,0.017047882080078125,9.1552734375e-05,0.269622802734375,0.18861007690429688,0.037143707275390625,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1215.7928466796875,27937.09375,46340.94921875
20260615,group_010,dpct高位机,1781504799_122590997.bin,33,49,2.7028427124023438,0.017047882080078125,9.1552734375e-05,0.2586250305175781,0.17950820922851562,0.03565216064453125,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1147.5904541015625,27113.716796875,46340.94921875
20260615,group_010,dpct高位机,1781504799_724788839.bin,39,49,2.598247528076172,0.017047882080078125,9.1552734375e-05,0.24776458740234375,0.17309188842773438,0.034679412841796875,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1088.4814453125,26016.234375,46332.46484375
20260615,group_010,dpct高位机,1781504799_824896326.bin,40,49,2.824810028076172,0.017047882080078125,9.1552734375e-05,0.2680015563964844,0.18767547607421875,0.0384063720703125,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1244.52099609375,28042.859375,46326.80859375
20260615,group_010,dpct高位机,1781504799_927641426.bin,41,49,2.8156890869140625,0.017047882080078125,9.1552734375e-05,0.2681427001953125,0.18704986572265625,0.036624908447265625,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1204.700439453125,27637.2890625,46171.5546875
20260615,group_010,dpct高位机,1781504800_027740848.bin,42,49,2.81915283203125,0.017047882080078125,9.1552734375e-05,0.268035888671875,0.18723678588867188,0.03745269775390625,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1217.5048828125,27846.73046875,46329.63671875
20260615,group_010,dpct高位机,1781504800_127517545.bin,43,49,2.826690673828125,0.017047882080078125,9.1552734375e-05,0.2692756652832031,0.18783187866210938,0.03737640380859375,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1226.8873291015625,27953.447265625,46338.12109375
20260615,group_010,dpct高位机,1781504800_227521094.bin,44,49,2.821044921875,0.017047882080078125,9.1552734375e-05,0.2690467834472656,0.18758773803710938,0.037464141845703125,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1218.410888671875,27890.099609375,46332.46484375
20260615,group_010,dpct高位机,1781504800_341568437.bin,45,49,2.8231163024902344,0.017047882080078125,9.1552734375e-05,0.2690849304199219,0.18743896484375,0.036937713623046875,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1207.8016357421875,27615.30078125,46338.12109375
20260615,group_010,dpct高位机,1781504800_441393358.bin,46,49,2.7009124755859375,0.017047882080078125,9.1552734375e-05,0.2574424743652344,0.17922592163085938,0.034458160400390625,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1175.0260009765625,27726.9609375,46335.29296875
20260615,group_010,dpct高位机,1781504800_541366859.bin,47,49,2.822071075439453,0.017047882080078125,9.1552734375e-05,0.2709159851074219,0.18780899047851562,0.036212921142578125,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1185.7784423828125,27627.822265625,46146.17578125
20260615,group_010,dpct高位机,1781504800_641424616.bin,48,49,2.9415016174316406,0.017047882080078125,9.1552734375e-05,0.280853271484375,0.19559478759765625,0.0388336181640625,15,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_010/dpct高位机/Bin/frames.binpack,1234.636962890625,27733.765625,46340.94921875
20260615,group_011,dpct高位机,1781505794_580728478.bin,758,1162,2.483856201171875,0.01751708984375,0.0001010894775390625,0.231658935546875,0.16588973999023438,0.03557586669921875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1156.650390625,27728.142578125,46338.12109375
20260615,group_011,dpct高位机,1781505794_680769064.bin,759,1162,2.7145423889160156,0.01751708984375,0.0001010894775390625,0.2553825378417969,0.18043899536132812,0.0379486083984375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1267.201416015625,28973.279296875,46338.12109375
20260615,group_011,dpct高位机,1781505794_780786354.bin,760,1162,2.8212509155273438,0.01751708984375,0.0001010894775390625,0.2680473327636719,0.187530517578125,0.0384674072265625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1238.3433837890625,28154.24609375,46338.12109375
20260615,group_011,dpct高位机,1781505795_088618426.bin,761,1162,2.697010040283203,0.01751708984375,0.0001010894775390625,0.2535972595214844,0.17919158935546875,0.038425445556640625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1233.1328125,28507.2890625,46151.8125
20260615,group_011,dpct高位机,1781505795_188686405.bin,762,1162,2.815563201904297,0.01751708984375,0.0001010894775390625,0.2654380798339844,0.18707275390625,0.0394439697265625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1268.836669921875,28691.71484375,46160.265625
20260615,group_011,dpct高位机,1781505795_291211880.bin,763,1162,2.7045669555664062,0.01751708984375,0.0001010894775390625,0.2540092468261719,0.180145263671875,0.037563323974609375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1247.8856201171875,28855.265625,46338.12109375
20260615,group_011,dpct高位机,1781505795_391285107.bin,764,1162,2.8214073181152344,0.01751708984375,0.0001010894775390625,0.2681922912597656,0.18781661987304688,0.038486480712890625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1246.3077392578125,28424.353515625,46315.5
20260615,group_011,dpct高位机,1781505795_491291965.bin,765,1162,2.94464111328125,0.01751708984375,0.0001010894775390625,0.2789802551269531,0.1957855224609375,0.041263580322265625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1292.7025146484375,28515.908203125,46340.94921875
20260615,group_011,dpct高位机,1781505795_591291271.bin,766,1162,2.824176788330078,0.01751708984375,0.0001010894775390625,0.26511383056640625,0.1881103515625,0.0406951904296875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1308.3812255859375,29347.544921875,45995.8828125
20260615,group_011,dpct高位机,1781505795_691425107.bin,767,1162,2.7067413330078125,0.01751708984375,0.0001010894775390625,0.2549591064453125,0.18022537231445312,0.036968231201171875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1237.48291015625,28432.015625,46338.12109375
20260615,group_011,dpct高位机,1781505795_796433230.bin,768,1162,2.8222198486328125,0.01751708984375,0.0001010894775390625,0.26769256591796875,0.187835693359375,0.03850555419921875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1247.1749267578125,28130.591796875,46160.28515625
20260615,group_011,dpct高位机,1781505795_899139698.bin,769,1162,2.82073974609375,0.01751708984375,0.0001010894775390625,0.265472412109375,0.18780136108398438,0.038661956787109375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1292.0616455078125,28773.69921875,46340.94921875
20260615,group_011,dpct高位机,1781505796_000039365.bin,770,1162,2.823101043701172,0.01751708984375,0.0001010894775390625,0.2662162780761719,0.18780899047851562,0.03955841064453125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1281.75634765625,28857.107421875,45980.3359375
20260615,group_011,dpct高位机,1781505796_100995898.bin,771,1162,2.8163185119628906,0.01751708984375,0.0001010894775390625,0.2638664245605469,0.18746566772460938,0.039569854736328125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1330.291015625,29287.115234375,46160.28515625
20260615,group_011,dpct高位机,1781505796_415111877.bin,772,1162,2.8213119506835938,0.01751708984375,0.0001010894775390625,0.267333984375,0.18795394897460938,0.039325714111328125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1224.762451171875,27967.6171875,46326.80859375
20260615,group_011,dpct高位机,1781505796_515991704.bin,773,1162,0.3688011169433594,0.01751708984375,0.0001010894775390625,0.033245086669921875,0.023406982421875,0.00522613525390625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,164.85614013671875,3251.273681640625,46340.94921875
20260615,group_011,dpct高位机,1781505819_478866322.bin,983,1162,2.5857467651367188,0.01751708984375,0.0001010894775390625,0.24430465698242188,0.17211532592773438,0.035930633544921875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1164.288818359375,27738.6171875,46338.12109375
20260615,group_011,dpct高位机,1781505819_578207084.bin,984,1162,2.824474334716797,0.01751708984375,0.0001010894775390625,0.2646369934082031,0.18784332275390625,0.03968048095703125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1331.1400146484375,29326.322265625,46338.12109375
20260615,group_011,dpct高位机,1781505819_678258060.bin,985,1162,2.706317901611328,0.01751708984375,0.0001010894775390625,0.25569915771484375,0.18048477172851562,0.03745269775390625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1195.01318359375,27727.326171875,46332.46484375
20260615,group_011,dpct高位机,1781505819_778988371.bin,986,1162,2.9377899169921875,0.01751708984375,0.0001010894775390625,0.2778472900390625,0.1952362060546875,0.0406036376953125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1318.860107421875,28843.2578125,46292.8828125
20260615,group_011,dpct高位机,1781505819_878341549.bin,987,1162,2.8313636779785156,0.01751708984375,0.0001010894775390625,0.26465606689453125,0.18871307373046875,0.03993988037109375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1355.871337890625,29691.8125,46338.12109375
20260615,group_011,dpct高位机,1781505819_978416173.bin,988,1162,2.7017173767089844,0.01751708984375,0.0001010894775390625,0.25571441650390625,0.1798553466796875,0.03743743896484375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1192.64599609375,27889.66796875,46340.94921875
20260615,group_011,dpct高位机,1781505820_078842514.bin,989,1162,1.8864326477050781,0.01751708984375,0.0001010894775390625,0.17826080322265625,0.12463760375976562,0.025699615478515625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,849.684814453125,23653.224609375,46163.1015625
20260615,group_011,dpct高位机,1781505820_280000735.bin,991,1162,2.3574905395507812,0.01751708984375,0.0001010894775390625,0.22173690795898438,0.15675735473632812,0.033496856689453125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1070.9095458984375,26967.44921875,46298.54296875
20260615,group_011,dpct高位机,1781505820_379965759.bin,992,1162,2.705230712890625,0.01751708984375,0.0001010894775390625,0.2546348571777344,0.17997360229492188,0.037494659423828125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1232.8477783203125,28428.123046875,46338.12109375
20260615,group_011,dpct高位机,1781505820_480973738.bin,993,1162,2.8189735412597656,0.01751708984375,0.0001010894775390625,0.2668190002441406,0.18756103515625,0.038532257080078125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1246.192626953125,28459.8359375,46335.29296875
20260615,group_011,dpct高位机,1781505820_580548007.bin,994,1162,2.9525909423828125,0.01751708984375,0.0001010894775390625,0.27704620361328125,0.19681167602539062,0.041698455810546875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1375.2359619140625,29554.982421875,46298.54296875
20260615,group_011,dpct高位机,1781505820_680652776.bin,995,1162,2.9400672912597656,0.01751708984375,0.0001010894775390625,0.27791595458984375,0.1954345703125,0.041839599609375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1310.6751708984375,28760.99609375,46160.28515625
20260615,group_011,dpct高位机,1781505820_784260717.bin,996,1162,0.8326797485351562,0.01751708984375,0.0001010894775390625,0.07612991333007812,0.05467987060546875,0.0117645263671875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,399.7214050292969,16128.0908203125,46295.7109375
20260615,group_011,dpct高位机,1781505820_884108556.bin,997,1162,2.5845298767089844,0.01751708984375,0.0001010894775390625,0.24444198608398438,0.17173385620117188,0.03521728515625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1163.7393798828125,27981.859375,46340.94921875
20260615,group_011,dpct高位机,1781505820_983989484.bin,998,1162,2.584136962890625,0.01751708984375,0.0001010894775390625,0.24371719360351562,0.17174911499023438,0.035572052001953125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1159.64697265625,27648.001953125,45260.71875
20260615,group_011,dpct高位机,1781505821_186155588.bin,1000,1162,2.582141876220703,0.01751708984375,0.0001010894775390625,0.24381256103515625,0.17110061645507812,0.036449432373046875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1149.107666015625,27515.583984375,46340.94921875
20260615,group_011,dpct高位机,1781505821_285383486.bin,1001,1162,0.36754608154296875,0.01751708984375,0.0001010894775390625,0.033321380615234375,0.0233154296875,0.004955291748046875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,161.37550354003906,3261.951171875,45984.5703125
20260615,group_011,dpct高位机,1781505821_386352138.bin,1002,1162,2.3514785766601562,0.01751708984375,0.0001010894775390625,0.22083663940429688,0.1563262939453125,0.0334625244140625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1072.5242919921875,26883.912109375,46163.1015625
20260615,group_011,dpct高位机,1781505821_496262222.bin,1003,1162,2.7048187255859375,0.01751708984375,0.0001010894775390625,0.2557945251464844,0.18010711669921875,0.03791046142578125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1201.68505859375,27964.12109375,46163.1015625
20260615,group_011,dpct高位机,1781505821_600201878.bin,1004,1162,2.825244903564453,0.01751708984375,0.0001010894775390625,0.2658042907714844,0.18780136108398438,0.03952789306640625,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1284.9876708984375,28752.8984375,45985.94921875
20260615,group_011,dpct高位机,1781505821_699919893.bin,1005,1162,2.943828582763672,0.01751708984375,0.0001010894775390625,0.2773284912109375,0.19578933715820312,0.04076385498046875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1338.0416259765625,29322.544921875,46295.7109375
20260615,group_011,dpct高位机,1781505821_803979743.bin,1006,1162,2.825885772705078,0.01751708984375,0.0001010894775390625,0.2655067443847656,0.18831253051757812,0.040119171142578125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1302.7630615234375,28983.10546875,46338.12109375
20260615,group_011,dpct高位机,1781505821_903610333.bin,1007,1162,2.9420318603515625,0.01751708984375,0.0001010894775390625,0.27593231201171875,0.19568252563476562,0.04170989990234375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1362.109130859375,29340.44921875,46340.94921875
20260615,group_011,dpct高位机,1781505822_003553246.bin,1008,1162,0.36773681640625,0.01751708984375,0.0001010894775390625,0.033298492431640625,0.023345947265625,0.004909515380859375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,159.2489471435547,3090.645751953125,44906.0703125
20260615,group_011,dpct高位机,1781505822_712930221.bin,1015,1162,2.4795608520507812,0.01751708984375,0.0001010894775390625,0.23431015014648438,0.16519546508789062,0.03522491455078125,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1077.62890625,26644.599609375,46160.28515625
20260615,group_011,dpct高位机,1781505822_812924495.bin,1016,1162,2.706501007080078,0.01751708984375,0.0001010894775390625,0.25577545166015625,0.1797637939453125,0.0378265380859375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1207.476318359375,28118.078125,46338.12109375
20260615,group_011,dpct高位机,1781505822_913494264.bin,1017,1162,2.711162567138672,0.01751708984375,0.0001010894775390625,0.2546730041503906,0.18047332763671875,0.0376434326171875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1248.0948486328125,28682.283203125,46340.94921875
20260615,group_011,dpct高位机,1781505823_016183637.bin,1018,1162,2.8279762268066406,0.01751708984375,0.0001010894775390625,0.26633453369140625,0.18793106079101562,0.03966522216796875,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,1283.662841796875,28852.87890625,46340.94921875
20260615,group_011,dpct高位机,1781505823_115911510.bin,1019,1162,0.3705177307128906,0.01751708984375,0.0001010894775390625,0.0333404541015625,0.0236053466796875,0.004974365234375,15,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_011/dpct高位机/Bin/frames.binpack,162.3072509765625,3439.8388671875,45984.56640625
20260615,group_012,dpct高位机,1781505894_813671657.bin,104,1151,0.6012992858886719,0.017368316650390625,4.9591064453125e-05,0.0549774169921875,0.039150238037109375,0.008708953857421875,15,/mnt/ssd/Huawei/20260615/data_collection/group_012/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_012/dpct高位机/Bin/frames.binpack,264.6606750488281,9598.3740234375,46157.46875
20260615,group_012,dpct高位机,1781505895_222545277.bin,105,1151,2.8251266479492188,0.017368316650390625,4.9591064453125e-05,0.26813507080078125,0.1884613037109375,0.039173126220703125,15,/mnt/ssd/Huawei/20260615/data_collection/group_012/dpct高位机/Bin/frames_index.npz,/mnt/ssd/Huawei/20260615/data_collection/group_012/dpct高位机/Bin/frames.binpack,1217.81787109375,27908.421875,46295.7109375
